,movieId,title,genres,weighted average
1140,37733,"History of Violence, A (2005)",Action Crime Drama Thriller,1.95516717325228
1141,34048,War of the Worlds (2005),Action Adventure Sci-Fi Thriller,1.954939209726444
1142,4361,Tootsie (1982),Comedy Romance,1.954098594224924
1143,6218,Bend It Like Beckham (2002),Comedy Drama Romance,1.9539513677811549
1144,5630,Red Dragon (2002),Crime Mystery Thriller,1.9533042455142664
1145,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy Horror Romance Thriller,1.9531233623309927
1146,1092,Basic Instinct (1992),Crime Mystery Thriller,1.952887537993921
1147,111781,Mission: Impossible - Rogue Nation (2015),Action Adventure Thriller,1.9527087430716967
1148,7149,Something's Gotta Give (2003),Comedy Drama Romance,1.9527087430716967
1149,168,First Knight (1995),Action Drama Romance,1.952001013171226
1150,319,Shallow Grave (1994),Comedy Drama Thriller,1.9519756838905773
1151,81564,Megamind (2010),Action Animation Children Comedy Sci-Fi IMAX,1.9519756838905773
1152,1375,Star Trek III: The Search for Spock (1984),Action Adventure Sci-Fi,1.9501013171225936
1153,2273,Rush Hour (1998),Action Comedy Crime Thriller,1.9501013171225936
1154,832,Ransom (1996),Crime Thriller,1.9500739341164872
1155,8983,House of Flying Daggers (Shi mian mai fu) (2004),Action Drama Romance,1.949969604863222
1156,1254,The Treasure of the Sierra Madre (1948),Action Adventure Drama Western,1.949705547112462
1157,2001,Lethal Weapon 2 (1989),Action Comedy Crime Drama,1.9475683890577509
1158,1959,Out of Africa (1985),Drama Romance,1.9473150962512664
1159,1095,Glengarry Glen Ross (1992),Drama,1.9473150962512664
1160,3668,Romeo and Juliet (1968),Drama Romance,1.9473150962512664
1161,89774,Warrior (2011),Drama,1.9472229897761808
1162,122906,Black Panther (2017),Action Adventure Sci-Fi,1.9472229897761808
1163,1345,Carrie (1976),Drama Fantasy Horror Thriller,1.9471673421141509
1164,48304,Apocalypto (2006),Adventure Drama Thriller,1.947008478643417
1165,562,Welcome to the Dollhouse (1995),Comedy Drama,1.9465111669089468
1166,2100,Splash (1984),Comedy Fantasy Romance,1.9463615233327367
1167,53972,Live Free or Die Hard (2007),Action Adventure Crime Thriller,1.946286094224924
1168,4901,Spy Game (2001),Action Crime Drama Thriller,1.9459079139930204
1169,135143,Fantastic Beasts and Where to Find Them (2016),Fantasy,1.9456686930091185
1170,152077,10 Cloverfield Lane (2016),Thriller,1.9456686930091185
1171,89470,Contagion (2011),Sci-Fi Thriller IMAX,1.945352077001013
1172,36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure Animation Comedy,1.945352077001013
1173,3244,The Goodbye Girl (1977),Comedy Romance,1.945352077001013
1174,900,"American in Paris, An (1951)",Musical Romance,1.945352077001013
1175,417,Barcelona (1994),Comedy Romance,1.9449380406827217
1176,62999,Madagascar: Escape 2 Africa (2008),Action Adventure Animation Children Comedy IMAX,1.9449380406827217
1177,52,Mighty Aphrodite (1995),Comedy Drama Romance,1.9449088145896656
1178,3186,"Girl, Interrupted (1999)",Drama,1.9449088145896656
1179,8376,Napoleon Dynamite (2004),Comedy,1.9433171773597304
1180,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action Comedy Sci-Fi,1.943034032587573
1181,3623,Mission: Impossible II (2000),Action Adventure Thriller,1.9422492401215807
1182,1801,The Man in the Iron Mask (1998),Action Adventure Drama,1.9399696048632216
1183,2394,The Prince of Egypt (1998),Animation Musical,1.9399696048632216
1184,2424,You've Got Mail (1998),Comedy Romance,1.939939209726444
1185,1033,The Fox and the Hound (1981),Animation Children Drama,1.9394756838905776
1186,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action Adventure Comedy Thriller,1.9394756838905776
1187,4623,Major League (1989),Comedy,1.9394756838905776
1188,84944,Rango (2011),Action Adventure Animation Children Comedy Western,1.938002860718756
1189,8228,The Maltese Falcon (a.k.a. Dangerous Female) (1931),Mystery,1.938002860718756
1190,88744,Rise of the Planet of the Apes (2011),Action Drama Sci-Fi Thriller,1.936648654733761
1191,2301,History of the World: Part I (1981),Comedy Musical,1.934080547112462
1192,105844,12 Years a Slave (2013),Drama,1.934080547112462
1193,103335,Despicable Me 2 (2013),Animation Children Comedy IMAX,1.933850583906575
1194,31878,Kung Fu Hustle (Gong fu) (2004),Action Comedy,1.933850583906575
1195,45447,The Da Vinci Code (2006),Drama Mystery Thriller,1.9335649153278327
1196,2124,The Addams Family (1991),Children Comedy Fantasy,1.9334906414973605
1197,3070,The Adventures of Buckaroo Banzai Across the 8th Dimension (1984),Adventure Comedy Sci-Fi,1.93338399189463
1198,2137,Charlotte's Web (1973),Animation Children,1.93338399189463
1199,2989,For Your Eyes Only (1981),Action Adventure Thriller,1.93338399189463
1200,1320,Alien³ (a.k.a. Alien 3) (1992),Action Horror Sci-Fi Thriller,1.93161094224924
1201,168250,Get Out (2017),Horror,1.9306484295846
1202,376,The River Wild (1994),Action Thriller,1.928951367781155
1203,3639,The Man with the Golden Gun (1974),Action Adventure Thriller,1.9284447821681865
1204,4041,"Officer and a Gentleman, An (1982)",Drama Romance,1.927811550151976
1205,52328,Sunshine (2007),Adventure Drama Sci-Fi Thriller,1.927811550151976
1206,2297,What Dreams May Come (1998),Adventure Drama Fantasy Romance,1.927811550151976
1207,71057,9 (2009),Adventure Animation Sci-Fi,1.927811550151976
1208,3745,Titan A.E. (2000),Action Adventure Animation Children Sci-Fi,1.927261293365476
1209,2243,Broadcast News (1987),Comedy Drama Romance,1.9270516717325228
1210,4448,The Score (2001),Action Drama,1.9269756838905767
1211,140110,The Intern (2015),Comedy,1.9257072714519523
1212,1124,On Golden Pond (1981),Drama,1.9257072714519523
1213,31685,Hitch (2005),Comedy Romance,1.9252786220871327
1214,2094,The Rocketeer (1991),Action Adventure Sci-Fi,1.9245577117917545
1215,5577,Igby Goes Down (2002),Comedy Drama,1.92451874366768
1216,493,Menace II Society (1993),Action Crime Drama,1.92451874366768
1217,52604,Fracture (2007),Crime Drama Mystery Thriller,1.92451874366768
1218,70183,The Ugly Truth (2009),Comedy Drama Romance,1.92451874366768
1219,2311,2010: The Year We Make Contact (1984),Sci-Fi,1.9232969783658145
1220,2993,Thunderball (1965),Action Adventure Thriller,1.9219541540020264
1221,1031,Bedknobs and Broomsticks (1971),Adventure Children Musical,1.9219541540020264
1222,2108,L.A. Story (1991),Comedy Romance,1.9219541540020264
1223,62434,Zack and Miri Make a Porno (2008),Comedy Drama Romance,1.921479229989868
1224,4321,City Slickers (1991),Comedy Western,1.9210461809981367
1225,4701,Rush Hour 2 (2001),Action Comedy,1.9210461809981367
1226,8972,National Treasure (2004),Action Adventure Drama Mystery Thriller,1.9203327467605185
1227,3755,The Perfect Storm (2000),Drama Thriller,1.9195737772865435
1228,3969,Pay It Forward (2000),Drama,1.918722235211597
1229,4327,The Magnificent Seven (1960),Adventure Western,1.918455547112462
1230,1753,Half Baked (1998),Comedy,1.918455547112462
1231,2232,Cube (1997),Horror Mystery Sci-Fi Thriller,1.9181301362152428
1232,52281,Grindhouse (2007),Action Crime Horror Sci-Fi Thriller,1.9181301362152428
1233,5481,Austin Powers in Goldmember (2002),Comedy,1.9169978957213
1234,2541,Cruel Intentions (1999),Drama,1.916451367781155
1235,2427,The Thin Red Line (1998),Action Drama War,1.9159574468085103
1236,3267,"Mariachi, El (1992)",Action Crime Thriller Western,1.9145558932792968
1237,34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary,1.9145558932792968
1238,6003,Confessions of a Dangerous Mind (2002),Comedy Crime Drama Thriller,1.9139817629179328
1239,852,Tin Cup (1996),Comedy Drama Romance,1.9139570226903229
1240,4446,Final Fantasy: The Spirits Within (2001),Adventure Animation Fantasy Sci-Fi,1.912981664869105
1241,34319,The Island (2005),Action Sci-Fi Thriller,1.912981664869105
1242,4489,Coming to America (1988),Comedy Romance,1.91153748733536
1243,2687,Tarzan (1999),Adventure Animation Children Drama,1.91153748733536
1244,103228,Pacific Rim (2013),Action Adventure Sci-Fi IMAX,1.909954407294833
1245,534,Shadowlands (1993),Drama Romance,1.909954407294833
1246,1047,The Long Kiss Goodnight (1996),Action Drama Thriller,1.909850787510362
1247,3984,Diamonds Are Forever (1971),Action Adventure Thriller,1.9095744680851063
1248,3869,The Naked Gun 2 1/2: The Smell of Fear (1991),Comedy,1.909106850596212
1249,94677,The Dictator (2012),Comedy,1.9085910960128727
1250,3977,Charlie's Angels (2000),Action Comedy,1.9082235731171904
1251,5,Father of the Bride Part II (1995),Comedy,1.9080547112462007
1252,58295,The Bank Job (2008),Action Crime Thriller,1.9064765022211831
1253,1023,Winnie the Pooh and the Blustery Day (1968),Animation Children Musical,1.9064765022211831
1254,2539,Analyze This (1999),Comedy,1.905015197568389
1255,8361,The Day After Tomorrow (2004),Action Adventure Drama Sci-Fi Thriller,1.904939209726444
1256,1747,Wag the Dog (1997),Comedy,1.904917148740073
1257,952,Around the World in 80 Days (1956),Adventure Comedy,1.9036854103343464
1258,6552,Dirty Pretty Things (2002),Crime Drama Thriller,1.9036854103343464
1259,799,The Frighteners (1996),Comedy Horror Thriller,1.9030329060393807
1260,2058,The Negotiator (1998),Action Crime Drama Mystery Thriller,1.9029635258358664
1261,3624,Shanghai Noon (2000),Action Adventure Comedy Western,1.9023291157135789
1262,5388,Insomnia (2002),Action Crime Drama Mystery Thriller,1.9022750299346043
1263,81229,Red (2010),Action Comedy,1.9019756838905773
1264,117590,Horrible Bosses 2 (2014),Comedy Crime,1.901768444321636
1265,137857,The Jungle Book (2016),Adventure Drama Fantasy,1.901768444321636
1266,373,Red Rock West (1992),Thriller,1.901768444321636
1267,159093,Now You See Me 2 (2016),Action Comedy Thriller,1.901768444321636
1268,4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy Crime,1.901768444321636
1269,3809,What About Bob? (1991),Comedy,1.9016717325227963
1270,87869,Horrible Bosses (2011),Comedy Crime,1.901120820668693
1271,5103,The Sandlot (1993),Children Comedy Drama,1.901120820668693
1272,2841,Stir of Echoes (1999),Horror Mystery Thriller,1.9006670043904088
1273,277,Miracle on 34th Street (1994),Drama,1.9005959046552552
1274,45,To Die For (1995),Comedy Drama Thriller,1.899411094224924
1275,2139,The Secret of NIMH (1982),Adventure Animation Children Drama,1.8976697061803445
1276,34437,Broken Flowers (2005),Comedy Drama,1.8976697061803445
1277,1049,The Ghost and the Darkness (1996),Action Adventure,1.8976697061803445
1278,2054,"Honey, I Shrunk the Kids (1989)",Adventure Children Comedy Fantasy Sci-Fi,1.8953937958161988
1279,1693,Amistad (1997),Drama Mystery,1.8943768996960488
1280,1367,101 Dalmatians (1996),Adventure Children Comedy,1.8943768996960488
1281,67087,"I Love You, Man (2009)",Comedy,1.893885213659932
1282,7160,Monster (2003),Crime Drama,1.893885213659932
1283,3020,Falling Down (1993),Action Drama,1.893885213659932
1284,71264,Cloudy with a Chance of Meatballs (2009),Animation Children Fantasy IMAX,1.893885213659932
1285,3752,"Me, Myself & Irene (2000)",Adventure Comedy,1.8930223338178933
1286,609,Homeward Bound II: Lost in San Francisco (1996),Adventure Children,1.89209726443769
1287,2431,Patch Adams (1998),Comedy Drama,1.8903523584374649
1288,2109,The Jerk (1979),Comedy,1.8903523584374649
1289,466,Hot Shots! Part Deux (1993),Action Comedy War,1.889260385005065
1290,45950,"Inconvenient Truth, An (2006)",Documentary,1.887245732990414
1291,2728,Spartacus (1960),Action Drama Romance War,1.887245732990414
1292,157296,Finding Dory (2016),Adventure Animation Comedy,1.887245732990414
1293,40583,Syriana (2005),Drama Thriller,1.887205547112462
1294,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,1.887205547112462
1295,3178,The Hurricane (1999),Drama,1.887205547112462
1296,837,Matilda (1996),Children Comedy Fantasy,1.8871235147830887
1297,342,Muriel's Wedding (1994),Comedy,1.8871235147830887
1298,4270,The Mummy Returns (2001),Action Adventure Comedy Thriller,1.886389733198244
1299,1544,The Lost World: Jurassic Park (1997),Action Adventure Sci-Fi Thriller,1.885984212675225
1300,3536,Keeping the Faith (2000),Comedy Drama Romance,1.8857649442755824
1301,8910,I Heart Huckabees (2004),Comedy,1.8857649442755824
1302,2710,The Blair Witch Project (1999),Drama Horror Thriller,1.884759688449848
1303,22,Copycat (1995),Crime Drama Horror Mystery Thriller,1.8846673421141509
1304,647,Courage Under Fire (1996),Action Crime Drama War,1.8841578450896133
1305,203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,1.883082343188726
1306,2867,Fright Night (1985),Comedy Horror Thriller,1.882852077001013
1307,41571,Memoirs of a Geisha (2005),Drama Romance,1.882852077001013
1308,125,Flirting With Disaster (1996),Comedy,1.882852077001013
1309,538,Six Degrees of Separation (1993),Drama,1.882852077001013
1310,6867,The Station Agent (2003),Comedy Drama,1.882852077001013
1311,2641,Superman II (1980),Action Sci-Fi,1.882544507164568
1312,1321,"American Werewolf in London, An (1981)",Comedy Horror Thriller,1.8812937756045989
1313,5528,One Hour Photo (2002),Drama Thriller,1.8812190049592064
1314,2863,"Hard Day's Night, A (1964)",Adventure Comedy Musical,1.8812190049592064
1315,1441,Benny & Joon (1993),Comedy Romance,1.8812190049592064
1316,2009,Soylent Green (1973),Drama Mystery Sci-Fi Thriller,1.8812190049592064
1317,57368,Cloverfield (2008),Action Mystery Sci-Fi Thriller,1.8810930991782056
1318,31,Dangerous Minds (1995),Drama,1.880859062549992
1319,230,Dolores Claiborne (1995),Drama Thriller,1.88028748733536
1320,6957,Bad Santa (2003),Comedy Crime,1.8802606967500584
1321,170,Hackers (1995),Action Adventure Crime Thriller,1.880243161094225
1322,5785,Jackass: The Movie (2002),Action Comedy Documentary,1.8791793313069909
1323,33162,Kingdom of Heaven (2005),Action Drama Romance War,1.8791793313069909
1324,52435,How the Grinch Stole Christmas! (1966),Animation Comedy Fantasy Musical,1.8790411715943631
1325,5049,48 Hrs. (1982),Action Comedy Crime Drama,1.8790411715943631
1326,1194,Cheech and Chong's Up in Smoke (1978),Comedy,1.8790411715943631
1327,4326,Mississippi Burning (1988),Crime Drama Thriller,1.8790411715943631
1328,55290,Gone Baby Gone (2007),Crime Drama Mystery,1.8769756838905776
1329,60,The Indian in the Cupboard (1995),Adventure Children Fantasy,1.8760057214375112
1330,1722,Tomorrow Never Dies (1997),Action Adventure Thriller,1.875278622087133
1331,4369,The Fast and the Furious (2001),Action Crime Thriller,1.875278622087133
1332,4718,American Pie 2 (2001),Comedy,1.875278622087133
1333,158,Casper (1995),Adventure Children,1.874350426512404
1334,4017,Pollock (2000),Drama,1.874240121580547
1335,207,"Walk in the Clouds, A (1995)",Drama Romance,1.8738601823708203
1336,107406,Snowpiercer (2013),Action Drama Sci-Fi,1.8738601823708203
1337,55269,The Darjeeling Limited (2007),Adventure Comedy Drama,1.8738601823708203
1338,138036,The Man from U.N.C.L.E. (2015),Action Adventure Comedy,1.872889226612631
1339,2145,Pretty in Pink (1986),Comedy Drama Romance,1.871971999631574
1340,160,Congo (1995),Action Adventure Mystery Sci-Fi,1.871727190316216
1341,2096,Sleeping Beauty (1959),Animation Children Musical,1.8717187068250896
1342,102903,Now You See Me (2013),Crime Mystery Thriller,1.8717187068250896
1343,140,Up Close and Personal (1996),Drama Romance,1.871580547112462
1344,69406,The Proposal (2009),Comedy Romance,1.871580547112462
1345,112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy Drama,1.8706453121346736
1346,485,Last Action Hero (1993),Action Adventure Comedy Fantasy,1.869716694385502
1347,3698,The Running Man (1987),Action Sci-Fi,1.8686527802610409
1348,55052,Atonement (2007),Drama Romance War,1.8680149637596448
1349,4008,Born on the Fourth of July (1989),Drama War,1.8680149637596448
1350,986,Fly Away Home (1996),Adventure Children,1.8680149637596448
1351,892,Twelfth Night (1996),Comedy Drama Romance,1.8680149637596448
1352,177765,Coco (2017),Adventure Animation Children,1.8680149637596448
1353,3450,Grumpy Old Men (1993),Comedy,1.8669164657792685
1354,1587,Conan the Barbarian (1982),Action Adventure Fantasy,1.864594568094912
1355,6297,Holes (2003),Adventure Children Comedy Mystery,1.8644756838905767
1356,1019,"20,000 Leagues Under the Sea (1954)",Adventure Drama Sci-Fi,1.864473448954049
1357,1371,Star Trek: The Motion Picture (1979),Adventure Sci-Fi,1.8641675109760216
1358,3863,The Cell (2000),Drama Horror Thriller,1.8641675109760216
1359,6537,Terminator 3: Rise of the Machines (2003),Action Adventure Sci-Fi,1.8641675109760216
1360,1754,Fallen (1998),Crime Drama Fantasy Thriller,1.8639817629179327
1361,52975,Hairspray (2007),Comedy Drama Musical,1.8639817629179327
1362,412,The Age of Innocence (1993),Drama,1.8639817629179327
1363,2952,Sydney (Hard Eight) (1996),Crime Drama Thriller,1.86201874366768
1364,3618,Small Time Crooks (2000),Comedy Crime,1.86201874366768
1365,59501,The Chronicles of Narnia: Prince Caspian (2008),Adventure Children Fantasy,1.86201874366768
1366,1081,Victor/Victoria (1982),Comedy Musical Romance,1.86201874366768
1367,1876,Deep Impact (1998),Drama Sci-Fi Thriller,1.8616314412949744
1368,5254,Blade II (2002),Action Horror Thriller,1.86129983908457
1369,107,Muppet Treasure Island (1996),Adventure Children Comedy Musical,1.8610299275192888
1370,3635,The Spy Who Loved Me (1977),Action Adventure Thriller,1.859000337723742
1371,6155,How to Lose a Guy in 10 Days (2003),Comedy Romance,1.858295776124096
1372,2717,Ghostbusters II (1989),Comedy Fantasy Sci-Fi,1.8571428571428568
1373,257,Just Cause (1995),Mystery Thriller,1.8563829787234043
1374,48043,The Fountain (2006),Drama Fantasy Romance,1.8563829787234043
1375,5066,"Walk to Remember, A (2002)",Drama Romance,1.8563829787234043
1376,7439,The Punisher (2004),Action Crime Thriller,1.8563829787234043
1377,99007,Warm Bodies (2013),Comedy Horror Romance,1.8563829787234043
1378,40732,The Descent (2005),Adventure Drama Horror Thriller,1.8563138988670904
1379,52287,Meet the Robinsons (2007),Action Adventure Animation Children Comedy Sci-Fi,1.8563138988670904
1380,63876,Milk (2008),Drama,1.8563138988670904
1381,3189,My Dog Skip (1999),Children Drama,1.8563138988670904
1382,139644,Sicario (2015),Crime Drama Mystery,1.8563138988670904
1383,5650,Strange Brew (1983),Comedy,1.8563138988670904
1384,60126,Get Smart (2008),Action Comedy,1.855955547112462
1385,3617,Road Trip (2000),Comedy,1.854233078804952
1386,94864,Prometheus (2012),Action Horror Sci-Fi IMAX,1.853315321400428
1387,3254,Wayne's World 2 (1993),Comedy,1.853315321400428
1388,95510,The Amazing Spider-Man (2012),Action Adventure Sci-Fi IMAX,1.8529635258358663
1389,60040,The Incredible Hulk (2008),Action Sci-Fi,1.8516717325227965
1390,1965,Repo Man (1984),Comedy Sci-Fi,1.8500506585612968
1391,41285,Match Point (2005),Crime Drama Romance,1.8497675666011089
1392,6879,Runaway Jury (2003),Drama Thriller,1.8497675666011089
1393,26,Othello (1995),Drama,1.848784194528876
1394,2474,The Color of Money (1986),Drama,1.848784194528876
1395,6944,Father of the Bride (1991),Comedy,1.848784194528876
1396,4161,The Mexican (2001),Action Comedy,1.848685079952425
1397,147,The Basketball Diaries (1995),Drama,1.8473150962512663
1398,1057,Everyone Says I Love You (1996),Comedy Musical Romance,1.8473150962512663
1399,135569,Star Trek Beyond (2016),Action Adventure Sci-Fi,1.8473150962512663
1400,97306,Seven Psychopaths (2012),Comedy Crime,1.8473150962512663
1401,118696,The Hobbit: The Battle of the Five Armies (2014),Adventure Fantasy,1.845111448834853
1402,514,The Ref (1994),Comedy,1.845111448834853
1403,103341,The World's End (2013),Action Comedy Sci-Fi,1.845111448834853
1404,2527,Westworld (1973),Action Sci-Fi Thriller Western,1.845111448834853
1405,8957,Saw (2004),Horror Mystery Thriller,1.841668969328544
1406,2723,Mystery Men (1999),Action Comedy Fantasy,1.841224378458421
1407,44974,Hard Candy (2005),Drama Thriller,1.8411854103343464
1408,233,Exotica (1994),Drama,1.8411854103343464
1409,6753,Secondhand Lions (2003),Children Comedy Drama,1.8411854103343464
1410,90746,The Adventures of Tintin (2011),Action Animation Mystery IMAX,1.8411854103343464
1411,2387,Very Bad Things (1998),Comedy Crime,1.840330547112462
1412,6659,Tremors (1990),Comedy Horror Sci-Fi,1.840330547112462
1413,106002,Ender's Game (2013),Action Adventure Sci-Fi IMAX,1.840330547112462
1414,3534,28 Days (2000),Drama,1.8399696048632217
1415,6953,21 Grams (2003),Crime Drama Mystery Romance Thriller,1.8399696048632217
1416,3785,Scary Movie (2000),Comedy Horror,1.839939209726444
1417,102407,The Great Gatsby (2013),Drama,1.8394756838905773
1418,4734,Jay and Silent Bob Strike Back (2001),Adventure Comedy,1.8392410155551584
1419,198,Strange Days (1995),Action Crime Drama Mystery Sci-Fi Thriller,1.8377659574468088
1420,46970,Talladega Nights: The Ballad of Ricky Bobby (2006),Action Comedy,1.8377659574468088
1421,237,Forget Paris (1995),Comedy Romance,1.8376277977341808
1422,1479,The Saint (1997),Action Romance Sci-Fi Thriller,1.8362968591692
1423,52722,Spider-Man 3 (2007),Action Adventure Sci-Fi Thriller IMAX,1.8343465045592704
1424,1810,Primary Colors (1998),Comedy Drama,1.8335866261398177
1425,63859,Bolt (2008),Action Adventure Animation Children Comedy,1.831222559945964
1426,2413,Clue (1985),Comedy Crime Mystery Thriller,1.831222559945964
1427,112623,Dawn of the Planet of the Apes (2014),Sci-Fi,1.8306484295846
1428,36517,The Constant Gardener (2005),Drama Thriller,1.8295534252981065
1429,3551,Marathon Man (1976),Crime Drama Thriller,1.8295534252981065
1430,73,"Misérables, Les (1995)",Drama War,1.8295534252981065
1431,315,The Specialist (1994),Action Drama Thriller,1.8282274836026235
1432,1688,Anastasia (1997),Adventure Animation Children Drama Musical,1.8269756838905773
1433,8371,The Chronicles of Riddick (2004),Action Sci-Fi Thriller,1.8269459495176423
1434,3107,Backdraft (1991),Action Drama,1.8269459495176423
1435,2393,Star Trek: Insurrection (1998),Action Drama Romance Sci-Fi,1.8265174541770288
1436,3101,Fatal Attraction (1987),Drama Thriller,1.8221673421141509
1437,1020,Cool Runnings (1993),Comedy,1.821695555738109
1438,2605,Entrapment (1999),Crime Thriller,1.8209337668763697
1439,45431,Over the Hedge (2006),Adventure Animation Children Comedy,1.8206686930091185
1440,47200,Crank (2006),Action Thriller,1.8206686930091185
1441,58047,"Definitely, Maybe (2008)",Comedy Drama Romance,1.8206686930091185
1442,218,Boys on the Side (1995),Comedy Drama,1.8206686930091185
1443,56145,The Mist (2007),Horror Sci-Fi,1.8206686930091185
1444,1619,Seven Years in Tibet (1997),Adventure Drama War,1.8206686930091185
1445,3441,Red Dawn (1984),Action Drama War,1.8206686930091185
1446,1835,City of Angels (1998),Drama Fantasy Romance,1.8203558018952264
1447,477,What's Love Got to Do with It? (1993),Drama Musical,1.8203558018952264
1448,3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy,1.820352077001013
1449,188,The Prophecy (1995),Fantasy Horror Mystery,1.820352077001013
1450,119141,The Interview (2014),Action Comedy,1.820352077001013
1451,54999,Shoot 'Em Up (2007),Action Comedy Crime,1.820352077001013
1452,1883,Bulworth (1998),Comedy Drama Romance,1.81778748733536
1453,3704,Mad Max Beyond Thunderdome (1985),Action Adventure Sci-Fi,1.81778748733536
1454,2002,Lethal Weapon 3 (1992),Action Comedy Crime Drama,1.8169353772961545
1455,105,The Bridges of Madison County (1995),Drama Romance,1.816076384300251
1456,3893,Nurse Betty (2000),Comedy Crime Drama Romance Thriller,1.815429531274996
1457,4366,Atlantis: The Lost Empire (2001),Adventure Animation Children Fantasy,1.815429531274996
1458,103042,Man of Steel (2013),Action Adventure Fantasy Sci-Fi IMAX,1.814900525006908
1459,2990,Licence to Kill (1989),Action Adventure Thriller,1.8144756838905776
1460,2133,Adventures in Babysitting (1987),Adventure Comedy,1.8144756838905776
1461,371,The Paper (1994),Comedy Drama,1.814336372847011
1462,106072,Thor: The Dark World (2013),Action Adventure Fantasy IMAX,1.814336372847011
1463,6979,WarGames (1983),Drama Sci-Fi Thriller,1.814336372847011
1464,76,Screamers (1995),Action Sci-Fi Thriller,1.813981762917933
1465,2702,Summer of Sam (1999),Drama,1.813981762917933
1466,6281,Phone Booth (2002),Drama Thriller,1.813473594224924
1467,784,The Cable Guy (1996),Comedy Thriller,1.813112124282337
1468,6662,The Pink Panther (1963),Comedy Crime,1.810859353412545
1469,30822,In Good Company (2004),Comedy Drama,1.810859353412545
1470,104241,Kick-Ass 2 (2013),Action Comedy Crime,1.810859353412545
1471,54004,I Now Pronounce You Chuck and Larry (2007),Comedy Romance,1.810859353412545
1472,1216,"The Big Blue (Grand bleu, Le) (1988)",Adventure Drama Romance,1.810859353412545
1473,7247,Chitty Chitty Bang Bang (1968),Adventure Children Comedy Fantasy Musical,1.810859353412545
1474,48783,Flags of Our Fathers (2006),Drama War,1.810859353412545
1475,6242,Ringu (Ring) (1998),Horror Mystery Thriller,1.810859353412545
1476,3397,The Great Muppet Caper (1981),Children Comedy,1.810859353412545
1477,1799,Suicide Kings (1997),Comedy Crime Drama Mystery Thriller,1.8103226560673369
1478,174055,Dunkirk (2017),Action Drama Thriller War,1.8103226560673369
1479,4344,Swordfish (2001),Action Crime Drama,1.809829250849276
1480,4310,Pearl Harbor (2001),Action Drama Romance War,1.8093058598996248
1481,103772,The Wolverine (2013),Action Adventure Fantasy Sci-Fi,1.809080547112462
1482,420,Beverly Hills Cop III (1994),Action Comedy Crime Thriller,1.808497759002628
1483,2699,Arachnophobia (1990),Comedy Horror,1.808395939668521
1484,531,The Secret Garden (1993),Children Drama,1.807370820668693
1485,173,Judge Dredd (1995),Action Crime Sci-Fi,1.805802039415629
1486,6059,The Recruit (2003),Action Thriller,1.805649919542285
1487,1171,Bob Roberts (1992),Comedy,1.805649919542285
1488,117529,Jurassic World (2015),Action Adventure Drama Sci-Fi Thriller,1.80520681908286
1489,30825,Meet the Fockers (2004),Comedy,1.803790181449756
1490,2707,Arlington Road (1999),Thriller,1.803536888643272
1491,3479,Ladyhawke (1985),Adventure Fantasy Romance,1.8034447821681865
1492,5152,We Were Soldiers (2002),Action Drama War,1.8034447821681865
1493,1690,Alien: Resurrection (1997),Action Horror Sci-Fi,1.8030563998649105
1494,3980,Men of Honor (2000),Drama,1.802811550151976
1495,90405,In Time (2011),Crime Sci-Fi Thriller,1.802811550151976
1496,95441,Ted (2012),Comedy Fantasy,1.802431610942249
1497,7325,Starsky & Hutch (2004),Action Comedy Crime Thriller,1.802431610942249
1498,2335,The Waterboy (1998),Comedy,1.8020516717325228
1499,49278,Déjà Vu (Deja Vu) (2006),Action Sci-Fi Thriller,1.8019756838905767
1500,101864,Oblivion (2013),Action Adventure Sci-Fi IMAX,1.8019756838905767
1501,56949,27 Dresses (2008),Comedy Romance,1.8019756838905767
1502,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama Romance,1.7995187436676798
1503,99112,Jack Reacher (2012),Action Crime Thriller,1.7995187436676798
1504,1416,Evita (1996),Drama Musical,1.7995187436676798
1505,1597,Conspiracy Theory (1997),Drama Mystery Romance Thriller,1.7976779529228812
1506,3917,Hellraiser (1987),Horror,1.7973150962512665
1507,2528,Logan's Run (1976),Action Adventure Sci-Fi,1.7969541540020262
1508,86880,Pirates of the Caribbean: On Stranger Tides (2011),Action Adventure Fantasy IMAX,1.7969541540020262
1509,849,Escape from L.A. (1996),Action Adventure Sci-Fi Thriller,1.794573777286543
1510,46972,Night at the Museum (2006),Action Comedy Fantasy IMAX,1.7943372538654685
1511,8783,The Village (2004),Drama Mystery Thriller,1.7937222352115971
1512,2409,Rocky II (1979),Action Drama,1.7937222352115971
1513,276,Milk Money (1994),Comedy Romance,1.7921732522796352
